mdb_source_id,data_type,entity_type,location.country_code,location.country_name,location.subdivision_name,location.municipality,provider,name,note,feed_contact_email,static_reference,urls.direct_download,urls.authentication_type,urls.authentication_info,urls.api_key_parameter_name,urls.latest,urls.license,location.bounding_box.minimum_latitude,location.bounding_box.maximum_latitude,location.bounding_box.minimum_longitude,location.bounding_box.maximum_longitude,location.bounding_box.extracted_on,status,features,redirect.id,redirect.comment,region_and_agency,location_and_agency,location&agency_tally
718,gtfs,NA,CA,Canada,Ontario,Cornwall,Cornwall Transit,NA,NA,NA,NA,http://metrolinx.tmix.se/gtfs/gtfs-cornwall.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-ontario-cornwall-transit-gtfs-718.zip?alt=media,NA,45.0104676437,45.0626772444,-74.77124,-74.67393,2022-03-16T22:06:29Z,NA,NA,NA,NA,Ontario>Cornwall Transit,Canada>Ontario>Cornwall Transit,1
726,gtfs,NA,CA,Canada,Ontario,Durham,Durham Region Transit,NA,NA,NA,NA,https://maps.durham.ca/OpenDataGTFS/GTFS_Durham_TXT.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-ontario-durham-region-transit-gtfs-726.zip?alt=media,NA,43.774936,44.112316,-79.252857,-78.674384,2022-03-16T22:07:08Z,NA,NA,NA,NA,Ontario>Durham Region Transit,Canada>Ontario>Durham Region Transit,1
727,gtfs,NA,CA,Canada,Ontario,Toronto,Go Transit,NA,NA,NA,NA,https://www.gotransit.com/static_files/gotransit/assets/Files/GO_GTFS.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-ontario-go-transit-gtfs-727.zip?alt=media,https://www.gotransit.com/en/information-resources/software-developers,42.981586,44.4297562,-81.244272,-78.2870331,2022-03-16T22:07:16Z,deprecated,fares-v1,1993,NA,Ontario>Go Transit,Canada>Ontario>Go Transit,2
1993,gtfs,NA,CA,Canada,Ontario,Toronto,Go Transit,NA,NA,NA,NA,https://assets.metrolinx.com/raw/upload/Documents/Metrolinx/Open%20Data/GO-GTFS.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-ontario-go-transit-gtfs-1993.zip?alt=media,https://www.gotransit.com/en/partner-with-us/software-developers,43.097075,44.387438,-80.540546,-78.2870331,2024-02-22T03:58:55Z,NA,NA,NA,NA,Ontario>Go Transit,Canada>Ontario>Go Transit,2
721,gtfs,NA,CA,Canada,Ontario,Waterloo,Grand River Transit,NA,NA,NA,NA,http://www.regionofwaterloo.ca/opendatadownloads/GRT_GTFS.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-ontario-grand-river-transit-gtfs-721.zip?alt=media,http://www.regionofwaterloo.ca/en/regionalGovernment/GRT_GTFSdata.asp,43.335858,43.600215,-80.71477,-80.274613,2022-03-16T22:06:37Z,NA,fares-v1,NA,NA,Ontario>Grand River Transit,Canada>Ontario>Grand River Transit,1
737,gtfs,NA,CA,Canada,Ontario,Sudbury,Greater Sudbury Transit,NA,NA,NA,NA,https://www.greatersudbury.ca/image/opendata/gtfs.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-ontario-greater-sudbury-transit-gtfs-737.zip?alt=media,http://www.greatersudbury.ca/inside-city-hall/open-government/open-data/open-data-apps/,46.3981059752405,46.7159690335393,-81.2044530082495,-80.8472879603506,2022-03-17T13:15:32Z,NA,NA,NA,NA,Ontario>Greater Sudbury Transit,Canada>Ontario>Greater Sudbury Transit,1
1300,gtfs,NA,CA,Canada,Ontario,Guelph,Guelph Transit,NA,NA,NA,NA,https://transitfeeds.com/p/guelph-transit/53/latest/download,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-ontario-guelph-transit-gtfs-1300.zip?alt=media,NA,43.482707,43.580844,-80.322631,-80.175535,2022-05-25T19:20:10Z,NA,NA,NA,NA,Ontario>Guelph Transit,Canada>Ontario>Guelph Transit,1
723,gtfs,NA,CA,Canada,Ontario,Hamilton,Hamilton Street Railway,NA,NA,NA,NA,http://googlehsrdocs.hamilton.ca/,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-ontario-hamilton-street-railway-gtfs-723.zip?alt=media,https://www.hamilton.ca/city-initiatives/strategies-actions/open-accessible-data,43.156343,43.326073,-80.031354,-79.692514,2022-03-16T22:06:57Z,NA,NA,NA,NA,Ontario>Hamilton Street Railway,Canada>Ontario>Hamilton Street Railway,1
733,gtfs,NA,CA,Canada,Ontario,Kingston,Kingston Transit,NA,NA,NA,NA,https://api.cityofkingston.ca/gtfs/gtfs.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-ontario-kingston-transit-gtfs-733.zip?alt=media,NA,44.2175,44.27897,-76.66738,-76.43906,2022-03-16T22:08:47Z,NA,NA,NA,NA,Ontario>Kingston Transit,Canada>Ontario>Kingston Transit,1
2,gtfs,NA,CA,Canada,Ontario,London,London Transit Commission,NA,NA,croy@londontransit.ca,NA,http://www.londontransit.ca/gtfsfeed/google_transit.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-ontario-london-transit-commission-gtfs-2.zip?alt=media,https://www.londontransit.ca/open-data/ltcs-open-data-terms-of-use/,42.905244,43.051188,-81.36311,-81.137591,2022-02-22T19:51:34Z,NA,NA,NA,NA,Ontario>London Transit Commission,Canada>Ontario>London Transit Commission,1
730,gtfs,NA,CA,Canada,Ontario,Mississauga,MiWay,NA,NA,miway.info@mississauga.ca,NA,https://www.miapp.ca/GTFS/google_transit.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-ontario-miway-gtfs-730.zip?alt=media,https://www.mississauga.ca/miway-transit/developer-download/,43.469292,43.838069,-79.797795,-79.512874,2022-03-16T22:07:41Z,NA,NA,NA,NA,Ontario>MiWay,Canada>Ontario>MiWay,1
759,gtfs,NA,CA,Canada,Ontario,Milton,Milton Transit,NA,NA,NA,NA,http://metrolinx.tmix.se/gtfs/gtfs-milton.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-ontario-milton-transit-gtfs-759.zip?alt=media,NA,43.48015,43.54222,-79.89257,-79.82503,2022-03-17T13:16:31Z,NA,NA,NA,NA,Ontario>Milton Transit,Canada>Ontario>Milton Transit,1
722,gtfs,NA,CA,Canada,Ontario,Niagara,Niagara Region Transit,NA,NA,NA,NA,https://maps.niagararegion.ca/googletransit/NiagaraRegionTransit.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-ontario-niagara-region-transit-gtfs-722.zip?alt=media,https://niagaraopendata.ca/pages/open-government-license-2-0-niagara-region,42.878677,43.222885,-79.286779,-78.97349,2022-03-16T22:06:50Z,inactive,NA,NA,NA,Ontario>Niagara Region Transit,Canada>Ontario>Niagara Region Transit,1
725,gtfs,NA,CA,Canada,Ontario,Oakville,Oakville Transit,NA,NA,NA,NA,https://www.arcgis.com/sharing/rest/content/items/d78a1c1ad6a940009de8b68839a8f606/data,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-ontario-oakville-transit-gtfs-725.zip?alt=media,http://www.oakville.ca/data/oakville-transit-route-information.html,43.372358,43.543996,-79.829729,-79.632124,2022-03-16T22:07:04Z,NA,NA,NA,NA,Ontario>Oakville Transit,Canada>Ontario>Oakville Transit,1
738,gtfs,NA,CA,Canada,Ontario,Ottawa,Ottawa-Carleton Regional Transit Commission (OC Transpo),NA,NA,NA,NA,http://www.octranspo1.com/files/google_transit.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-ontario-ottawa-carleton-regional-transit-commission-oc-transpo-gtfs-738.zip?alt=media,NA,45.130139,45.519695,-76.042785,-75.342688,2022-03-17T13:15:36Z,NA,NA,NA,NA,Ontario>Ottawa-Carleton Regional Transit Commission (OC Transpo),Canada>Ontario>Ottawa-Carleton Regional Transit Commission (OC Transpo),1
736,gtfs,NA,CA,Canada,Ontario,Thunder Bay,Thunder Bay Transit,NA,NA,NA,NA,http://api.nextlift.ca/gtfs.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-ontario-thunder-bay-transit-gtfs-736.zip?alt=media,NA,48.34626,48.47868,-89.38849,-89.1819,2022-03-17T13:15:30Z,NA,NA,NA,NA,Ontario>Thunder Bay Transit,Canada>Ontario>Thunder Bay Transit,1
732,gtfs,NA,CA,Canada,Ontario,Toronto,Toronto Transit Commission,NA,NA,NA,NA,http://opendata.toronto.ca/toronto.transit.commission/ttc-routes-and-schedules/OpenData_TTC_Schedules.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-ontario-toronto-transit-commission-gtfs-732.zip?alt=media,NA,43.591811,43.909707,-79.649908,-79.123111,2022-03-16T22:08:44Z,NA,NA,NA,NA,Ontario>Toronto Transit Commission,Canada>Ontario>Toronto Transit Commission,1
720,gtfs,NA,CA,Canada,Ontario,Windsor,Transit Windsor,NA,NA,NA,NA,https://opendata.citywindsor.ca/Uploads/google_transit.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-ontario-transit-windsor-gtfs-720.zip?alt=media,NA,42.042087,42.34243354,-83.103199,-82.606767,2022-03-16T22:06:34Z,NA,NA,NA,NA,Ontario>Transit Windsor,Canada>Ontario>Transit Windsor,1
731,gtfs,NA,CA,Canada,Ontario,Toronto,Union Pearson Express (UP Express),NA,NA,NA,NA,https://www.gotransit.com/static_files/gotransit/assets/Files/UP-GTFS.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-ontario-union-pearson-express-up-express-gtfs-731.zip?alt=media,https://www.gotransit.com/en/information-resources/software-developers,43.644238,43.70058,-79.612968,-79.383555,2022-03-16T22:07:44Z,deprecated,NA,1995,NA,Ontario>Union Pearson Express (UP Express),Canada>Ontario>Union Pearson Express (UP Express),2
1995,gtfs,NA,CA,Canada,Ontario,Toronto,Union Pearson Express (UP Express),NA,NA,NA,NA,https://assets.metrolinx.com/raw/upload/Documents/Metrolinx/Open%20Data/UP-GTFS.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-ontario-union-pearson-express-up-express-gtfs-1995.zip?alt=media,https://www.gotransit.com/en/partner-with-us/software-developers,43.644238,43.70058,-79.612968,-79.383555,2024-02-22T03:58:57Z,NA,NA,NA,NA,Ontario>Union Pearson Express (UP Express),Canada>Ontario>Union Pearson Express (UP Express),2
728,gtfs,NA,CA,Canada,Ontario,York,York Region Transit,NA,NA,NA,NA,https://www.yrt.ca/google/google_transit.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-ontario-york-region-transit-gtfs-728.zip?alt=media,NA,43.720413,44.32131,-79.659289,-79.212178,2022-03-16T22:07:23Z,NA,NA,NA,NA,Ontario>York Region Transit,Canada>Ontario>York Region Transit,1
1174,gtfs,NA,CA,Canada,Ontario,Waterloo,wroute,NA,NA,NA,NA,https://transitfeeds.com/p/wroute/1159/latest/download,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-ontario-wroute-gtfs-1174.zip?alt=media,NA,43.3135361,43.54418,-80.44126,-79.8221389,2022-03-23T18:44:31Z,deprecated,fares-v1,NA,NA,Ontario>wroute,Canada>Ontario>wroute,1
1206,gtfs,NA,CA,Canada,Prince Edward Island,Charlottetown,T3 Transit,NA,NA,NA,NA,https://transitfeeds.com/p/t3-transit/591/latest/download,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-prince-edward-island-t3-transit-gtfs-1206.zip?alt=media,NA,46.23483,46.2938664,-63.1869936,-63.1010613,2022-03-23T18:56:11Z,inactive,fares-v1,NA,NA,Prince Edward Island>T3 Transit,Canada>Prince Edward Island>T3 Transit,1
1179,gtfs,NA,CA,Canada,Québec,NA,Agence métropolitaine de transport,Express,NA,NA,NA,https://transitfeeds.com/p/agence-metropolitaine-de-transport/129/latest/download,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-quebec-agence-metropolitaine-de-transport-gtfs-1179.zip?alt=media,NA,45.4582983759636,45.4982652034138,-73.5661781803096,-73.4418601064298,2022-03-23T18:45:10Z,inactive,NA,NA,NA,Québec>Agence métropolitaine de transport,Canada>Québec>Agence métropolitaine de transport,1
1181,gtfs,NA,CA,Canada,Québec,NA,Agence métropolitaine de transport CRT Lanaudière,NA,NA,NA,NA,https://transitfeeds.com/p/agence-metropolitaine-de-transport/134/latest/download,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-quebec-agence-metropolitaine-de-transport-crt-lanaudiere-gtfs-1181.zip?alt=media,NA,45.5896918011493,46.6840634802217,-74.2264320002107,-73.170542359712,2022-03-23T18:45:28Z,inactive,NA,NA,NA,Québec>Agence métropolitaine de transport CRT Lanaudière,Canada>Québec>Agence métropolitaine de transport CRT Lanaudière,1
748,gtfs,NA,CA,Canada,Québec,NA,Exo,Trains,NA,NA,NA,https://exo.quebec/xdata/trains/google_transit.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-quebec-exo-gtfs-748.zip?alt=media,NA,45.360651,45.773179,-74.140935,-73.1785,2022-03-17T13:15:55Z,NA,NA,NA,NA,Québec>Exo,Canada>Québec>Exo,1
750,gtfs,NA,CA,Canada,Québec,NA,Exo Chambly-Richelieu-Carignan,NA,NA,NA,NA,https://exo.quebec/xdata/citcrc/google_transit.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-quebec-exo-chambly-richelieu-carignan-gtfs-750.zip?alt=media,NA,45.297053,45.540842,-73.566033,-73.143402,2022-03-17T13:15:59Z,NA,NA,NA,NA,Québec>Exo Chambly-Richelieu-Carignan,Canada>Québec>Exo Chambly-Richelieu-Carignan,1
745,gtfs,NA,CA,Canada,Québec,NA,Exo Haut-Saint-Laurent,NA,NA,NA,NA,https://exo.quebec/xdata/cithsl/google_transit.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-quebec-exo-haut-saint-laurent-gtfs-745.zip?alt=media,NA,45.235,45.498306,-73.811902,-73.564724,2022-03-17T13:15:52Z,NA,NA,NA,NA,Québec>Exo Haut-Saint-Laurent,Canada>Québec>Exo Haut-Saint-Laurent,1
755,gtfs,NA,CA,Canada,Québec,L'Assomption,Exo L'Assomption,NA,NA,NA,NA,https://exo.quebec/xdata/mrclasso/google_transit.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-quebec-exo-lassomption-gtfs-755.zip?alt=media,NA,45.589483,45.901438,-73.539828,-73.277404,2022-03-17T13:16:09Z,NA,NA,NA,NA,Québec>Exo L'Assomption,Canada>Québec>Exo L'Assomption,1
743,gtfs,NA,CA,Canada,Québec,NA,Exo La Presqu'île,NA,NA,NA,NA,https://exo.quebec/xdata/citpi/google_transit.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-quebec-exo-la-presquile-gtfs-743.zip?alt=media,NA,45.350844,45.513436,-74.315165,-73.682942,2022-03-17T13:15:47Z,NA,NA,NA,NA,Québec>Exo La Presqu'île,Canada>Québec>Exo La Presqu'île,1
744,gtfs,NA,CA,Canada,Québec,NA,Exo Laurentides,NA,NA,NA,NA,https://exo.quebec/xdata/citla/google_transit.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-quebec-exo-laurentides-gtfs-744.zip?alt=media,NA,45.460471,45.813779,-74.206726,-73.56419,2022-03-17T13:15:51Z,NA,NA,NA,NA,Québec>Exo Laurentides,Canada>Québec>Exo Laurentides,1
746,gtfs,NA,CA,Canada,Québec,NA,Exo Le Richelain,NA,NA,NA,NA,https://exo.quebec/xdata/citlr/google_transit.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-quebec-exo-le-richelain-gtfs-746.zip?alt=media,NA,45.351194,45.548627,-73.565996,-73.387583,2022-03-17T13:15:53Z,NA,NA,NA,NA,Québec>Exo Le Richelain,Canada>Québec>Exo Le Richelain,1
747,gtfs,NA,CA,Canada,Québec,NA,Exo Roussillon,NA,NA,NA,NA,https://exo.quebec/xdata/citrous/google_transit.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-quebec-exo-roussillon-gtfs-747.zip?alt=media,NA,45.362224,45.548687,-73.645546,-73.465159,2022-03-17T13:15:54Z,NA,NA,NA,NA,Québec>Exo Roussillon,Canada>Québec>Exo Roussillon,1
741,gtfs,NA,CA,Canada,Québec,Varennes,Exo Sorel-Varennes,NA,NA,NA,NA,https://exo.quebec/xdata/citsv/google_transit.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-quebec-exo-sorel-varennes-gtfs-741.zip?alt=media,NA,45.524297,46.046225,-73.540802,-73.084444,2022-03-17T13:15:44Z,NA,NA,NA,NA,Québec>Exo Sorel-Varennes,Canada>Québec>Exo Sorel-Varennes,1
742,gtfs,NA,CA,Canada,Québec,NA,Exo Sud-ouest,NA,NA,NA,NA,https://exo.quebec/xdata/citso/google_transit.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-quebec-exo-sud-ouest-gtfs-742.zip?alt=media,NA,45.251963,45.4981,-74.132096,-73.564442,2022-03-17T13:15:45Z,NA,NA,NA,NA,Québec>Exo Sud-ouest,Canada>Québec>Exo Sud-ouest,1
752,gtfs,NA,CA,Canada,Québec,La Vallée-du-Richelieu,Exo Vallée du Richelieu,NA,NA,NA,NA,https://exo.quebec/xdata/citvr/google_transit.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-quebec-exo-vallee-du-richelieu-gtfs-752.zip?alt=media,NA,45.496375,45.652233,-73.564192,-72.88893,2022-03-17T13:16:05Z,NA,NA,NA,NA,Québec>Exo Vallée du Richelieu,Canada>Québec>Exo Vallée du Richelieu,1
753,gtfs,NA,CA,Canada,Québec,Sainte-Julie,Exo Ville de Sainte-Julie,NA,NA,NA,NA,https://exo.quebec/xdata/omitsju/google_transit.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-quebec-exo-ville-de-sainte-julie-gtfs-753.zip?alt=media,NA,45.497418,45.63169,-73.56448,-73.288934,2022-03-17T13:16:05Z,NA,NA,NA,NA,Québec>Exo Ville de Sainte-Julie,Canada>Québec>Exo Ville de Sainte-Julie,1
1182,gtfs,NA,CA,Canada,Québec,Montreal,MRC de Deux-Montagnes,NA,NA,NA,NA,https://transitfeeds.com/p/agence-metropolitaine-de-transport/141/latest/download,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-quebec-mrc-de-deux-montagnes-gtfs-1182.zip?alt=media,NA,45.4605386048701,45.5615424554029,-74.2064314458575,-73.8928390350279,2022-03-23T18:45:31Z,inactive,NA,NA,NA,Québec>MRC de Deux-Montagnes,Canada>Québec>MRC de Deux-Montagnes,1
1180,gtfs,NA,CA,Canada,Québec,NA,MRC les Moulins,NA,NA,NA,NA,https://transitfeeds.com/p/agence-metropolitaine-de-transport/142/latest/download,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-quebec-mrc-les-moulins-gtfs-1180.zip?alt=media,NA,45.5542,45.80231,-73.842682,-73.498242,2022-03-23T18:45:24Z,NA,NA,NA,NA,Québec>MRC les Moulins,Canada>Québec>MRC les Moulins,1
739,gtfs,NA,CA,Canada,Québec,La Pêche,Régie intermunicipale de transport des Collines,NA,NA,gtfs@transcollines.ca,NA,https://github.com/transcollines/gtfs/raw/master/transcollines-qc-ca.zip,0,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-quebec-regie-intermunicipale-de-transport-des-collines-gtfs-739.zip?alt=media,NA,45.407263,45.919647,-77.076473,-75.617139,2022-03-17T13:15:38Z,NA,NA,NA,NA,Québec>Régie intermunicipale de transport des Collines,Canada>Québec>Régie intermunicipale de transport des Collines,1
751,gtfs,NA,CA,Canada,Québec,Longueuil,Réseau de transport de Longueuil,NA,NA,NA,NA,http://www.rtl-longueuil.qc.ca/transit/latestfeed/RTL.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-quebec-reseau-de-transport-de-longueuil-gtfs-751.zip?alt=media,http://www.rtl-longueuil.qc.ca/fr-CA/donnees-ouvertes/,45.4249621194855,45.6373480184109,-73.5668819023177,-73.3023082633461,2022-03-17T13:16:03Z,NA,NA,NA,NA,Québec>Réseau de transport de Longueuil,Canada>Québec>Réseau de transport de Longueuil,1
757,gtfs,NA,CA,Canada,Québec,Québec,Réseau de transport de la Capitale,NA,NA,NA,NA,https://cdn.rtcquebec.ca/Site_Internet/DonneesOuvertes/googletransit.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-quebec-reseau-de-transport-de-la-capitale-gtfs-757.zip?alt=media,NA,46.734726,46.943394,-71.472099,-71.149269,2022-03-17T13:16:26Z,NA,NA,NA,NA,Québec>Réseau de transport de la Capitale,Canada>Québec>Réseau de transport de la Capitale,1
756,gtfs,NA,CA,Canada,Québec,Sherbrooke,Société de Transport de Sherbrooke,NA,NA,NA,NA,https://www.donneesquebec.ca/recherche/dataset/e82b9141-09d8-4f85-af37-d84937bc2503/resource/b7f43b2a-2557-4e3b-ba12-5a5c6d4de5b1/download/gtfssherbrooke.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-quebec-societe-de-transport-de-sherbrooke-gtfs-756.zip?alt=media,NA,45.314276,45.481662,-72.082565,-71.815462,2022-03-17T13:16:11Z,deprecated,fares-v1,1996,NA,Québec>Société de Transport de Sherbrooke,Canada>Québec>Société de Transport de Sherbrooke,2
1996,gtfs,NA,CA,Canada,Québec,Sherbrooke,Société de Transport de Sherbrooke,NA,NA,NA,NA,https://gtfs.sts.qc.ca:8443/gtfs/client/GTFS_clients.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-quebec-societe-de-transport-de-sherbrooke-gtfs-1996.zip?alt=media,https://www.donneesquebec.ca/recherche/fr/dataset/transport-sts,45.314276,45.481662,-72.082565,-71.815462,2024-02-22T03:58:58Z,NA,NA,NA,NA,Québec>Société de Transport de Sherbrooke,Canada>Québec>Société de Transport de Sherbrooke,2
749,gtfs,NA,CA,Canada,Québec,Laval,Société de transport de Laval,NA,NA,NA,NA,http://www.stl.laval.qc.ca/opendata/GTF_STL.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-quebec-societe-de-transport-de-laval-gtfs-749.zip?alt=media,http://www.stl.laval.qc.ca/en/stl-synchro/developers/,45.504517,45.699292,-73.88344,-73.53437,2022-03-17T13:15:58Z,NA,NA,NA,NA,Québec>Société de transport de Laval,Canada>Québec>Société de transport de Laval,1
763,gtfs,NA,CA,Canada,Québec,Lévis,Société de transport de Lévis,NA,NA,NA,NA,https://www.stlevis.ca/sites/default/files/public/assets/gtfs/transit/gtfs_stlevis.zip,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-quebec-societe-de-transport-de-levis-gtfs-763.zip?alt=media,NA,46.552296,46.828171,-71.409636,-71.064983,2022-03-17T13:16:38Z,NA,fares-v1,NA,NA,Québec>Société de transport de Lévis,Canada>Québec>Société de transport de Lévis,1
1221,gtfs,NA,CA,Canada,Québec,Montréal,Société de transport de Montréal,NA,NA,NA,NA,https://transitfeeds.com/p/societe-de-transport-de-montreal/39/latest/download,NA,NA,NA,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-quebec-societe-de-transport-de-montreal-gtfs-1221.zip?alt=media,https://www.stm.info/en/about/developers/terms-use,45.402668,45.701116,-73.956204,-73.480581,2022-03-23T23:11:35Z,inactive,fares-v1,NA,NA,Québec>Société de transport de Montréal,Canada>Québec>Société de transport de Montréal,1
